gameorder,game_id,lg_id,_iscopy,year_id,date_game,seasongame,is_playoffs,team_id,fran_id,pts,elo_i,elo_n,win_equiv,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast,notes
45396,200112060HOU,NBA,0,2002,12/6/2001,20,0,HOU,Rockets,82,1476.1563,1465.2734,37.191936,WAS,Wizards,85,1343.6271,1354.5099,H,L,0.79225063,
45400,200112070BOS,NBA,0,2002,12/7/2001,17,0,BOS,Celtics,109,1525.6417,1532.7946,44.256718,PHO,Suns,102,1583.3855,1576.2327,H,W,0.5605135,
45401,200112070GSW,NBA,0,2002,12/7/2001,20,0,GSW,Warriors,89,1348.5388,1337.4308,24.718107,CHH,Pelicans,106,1518.6514,1529.7594,H,L,0.40044764,
45402,200112070IND,NBA,1,2002,12/7/2001,18,0,CHI,Bulls,83,1299.468,1296.1268,21.228207,IND,Pacers,98,1496.0449,1499.3861,A,L,0.15352285,
45404,200112070NJN,NBA,1,2002,12/7/2001,19,0,CLE,Cavaliers,84,1397.2112,1391.3331,29.722948,NJN,Nets,96,1457.0941,1462.9722,A,L,0.28488451,
45406,200112070SAC,NBA,1,2002,12/7/2001,18,0,LAL,Lakers,91,1759.2979,1751.4227,64.131393,SAC,Kings,97,1654.3129,1662.188,A,L,0.50717348,
45407,200112070SAS,NBA,0,2002,12/7/2001,18,0,SAS,Spurs,86,1674.6827,1677.7872,58.316498,PHI,Sixers,76,1512.4001,1509.2957,H,W,0.81903452,
45408,200112070SEA,NBA,1,2002,12/7/2001,17,0,MIA,Heat,98,1395.0206,1407.0206,31.260153,SEA,Thunder,94,1515.943,1503.943,A,W,0.218961,
45411,200112080CHI,NBA,1,2002,12/8/2001,18,0,BOS,Celtics,84,1532.7946,1524.1685,43.356155,CHI,Bulls,87,1296.1268,1304.7529,A,L,0.68712723,
45411,200112080CHI,NBA,0,2002,12/8/2001,19,0,CHI,Bulls,87,1296.1268,1304.7529,21.929977,BOS,Celtics,84,1532.7946,1524.1685,H,W,0.3128728,
45412,200112080CLE,NBA,0,2002,12/8/2001,20,0,CLE,Cavaliers,109,1391.3331,1400.17,30.58499,DEN,Nuggets,99,1449.4642,1440.6273,H,W,0.55996418,
45416,200112080MIN,NBA,1,2002,12/8/2001,21,0,HOU,Rockets,97,1465.2734,1461.4396,36.793625,MIN,Timberwolves,107,1587.6046,1591.4385,A,L,0.21757728,
45419,200112080UTA,NBA,1,2002,12/8/2001,21,0,GSW,Warriors,101,1337.4308,1334.7034,24.4778,UTA,Jazz,111,1523.5771,1526.3046,A,L,0.16148895,
45420,200112090DET,NBA,1,2002,12/9/2001,22,0,HOU,Rockets,77,1461.4396,1450.781,35.690716,DET,Pistons,105,1518.3361,1528.9946,A,L,0.28839976,
45422,200112090SAC,NBA,1,2002,12/9/2001,18,0,MIA,Heat,88,1407.0206,1405.5189,31.111656,SAC,Kings,95,1662.188,1663.6897,A,L,0.11460853,
45427,200112110CHI,NBA,0,2002,12/11/2001,20,0,CHI,Bulls,93,1304.7529,1294.2489,21.077381,NJN,Nets,107,1456.9749,1467.4789,H,L,0.4254075,
45430,200112110HOU,NBA,1,2002,12/11/2001,21,0,CLE,Cavaliers,107,1400.17,1411.438,31.698523,HOU,Rockets,102,1450.781,1439.5131,A,W,0.29588175,
45430,200112110HOU,NBA,0,2002,12/11/2001,23,0,HOU,Rockets,102,1450.781,1439.5131,34.533222,CLE,Cavaliers,107,1400.17,1411.438,H,L,0.70411825,
45431,200112110LAL,NBA,0,2002,12/11/2001,19,0,LAL,Lakers,93,1751.4227,1724.0435,62.096481,SEA,Thunder,104,1493.338,1520.7173,H,L,0.8870846,
45433,200112110MIA,NBA,0,2002,12/11/2001,19,0,MIA,Heat,99,1405.5189,1411.4167,31.696409,MIL,Bucks,97,1563.1425,1557.2446,H,W,0.41782516,
45434,200112110MIN,NBA,1,2002,12/11/2001,22,0,GSW,Warriors,86,1334.7034,1331.7052,24.215195,MIN,Timberwolves,107,1591.4385,1594.4366,A,L,0.11369592,
45435,200112110NYK,NBA,1,2002,12/11/2001,19,0,BOS,Celtics,102,1524.1685,1536.7975,44.673603,NYK,Knicks,93,1501.0225,1488.3934,A,W,0.39116752,
45439,200112120SAS,NBA,0,2002,12/12/2001,19,0,SAS,Spurs,108,1677.7872,1682.3374,58.706711,TOR,Raptors,95,1556.4529,1551.9027,H,W,0.78144431,
45441,200112120WAS,NBA,1,2002,12/12/2001,20,0,MIA,Heat,80,1411.4167,1407.8656,31.343826,WAS,Wizards,82,1388.9348,1392.486,A,L,0.39025754,
45443,200112130DAL,NBA,1,2002,12/13/2001,22,0,CLE,Cavaliers,82,1411.438,1406.4722,31.205885,DAL,Mavericks,102,1571.2484,1576.2142,A,L,0.18308431,
45446,200112130GSW,NBA,0,2002,12/13/2001,23,0,GSW,Warriors,100,1331.7052,1327.163,23.820482,ORL,Magic,105,1538.9343,1543.4766,H,L,0.35040477,
45447,200112130IND,NBA,1,2002,12/13/2001,24,0,HOU,Rockets,106,1439.5131,1437.0337,34.279873,IND,Pacers,108,1496.1425,1498.6218,A,L,0.28871536,
45448,200112140BOS,NBA,1,2002,12/14/2001,21,0,CHI,Bulls,101,1294.2489,1292.7656,20.958748,BOS,Celtics,107,1536.7975,1538.2808,A,L,0.12218839,
45448,200112140BOS,NBA,0,2002,12/14/2001,20,0,BOS,Celtics,107,1536.7975,1538.2808,44.827892,CHI,Bulls,101,1294.2489,1292.7656,H,W,0.87781161,
45449,200112140LAL,NBA,0,2002,12/14/2001,20,0,LAL,Lakers,110,1724.0435,1728.8383,62.463932,LAC,Clippers,80,1505.2216,1500.4268,H,W,0.86239028,
45450,200112140MIA,NBA,0,2002,12/14/2001,21,0,MIA,Heat,86,1407.8656,1396.6427,30.239664,NJN,Nets,95,1467.4789,1478.7018,H,L,0.55786079,
45453,200112140PHO,NBA,1,2002,12/14/2001,20,0,SAS,Spurs,105,1682.3374,1694.7559,59.751705,PHO,Suns,93,1600.3629,1587.9445,A,W,0.47408247,
45456,200112150CHH,NBA,1,2002,12/15/2001,21,0,BOS,Celtics,106,1538.2808,1551.7385,46.222214,CHH,Pelicans,97,1536.1134,1522.6556,A,W,0.36281431,
45457,200112150CHI,NBA,0,2002,12/15/2001,22,0,CHI,Bulls,79,1292.7656,1288.8849,20.650448,ATL,Hawks,80,1403.7079,1407.5886,H,L,0.48425803,
45458,200112150CLE,NBA,0,2002,12/15/2001,23,0,CLE,Cavaliers,91,1406.4722,1400.2573,30.593554,PHI,Sixers,94,1476.7816,1482.9965,H,L,0.54262441,
45461,200112150GSW,NBA,0,2002,12/15/2001,24,0,GSW,Warriors,93,1327.163,1334.3229,24.444384,MEM,Grizzlies,84,1349.8469,1342.687,H,W,0.60946572,
45462,200112150HOU,NBA,0,2002,12/15/2001,25,0,HOU,Rockets,73,1437.0337,1428.3209,33.393879,MIA,Heat,76,1396.6427,1405.3555,H,L,0.69171631,
45462,200112150HOU,NBA,1,2002,12/15/2001,22,0,MIA,Heat,76,1396.6427,1405.3555,31.095509,HOU,Rockets,73,1437.0337,1428.3209,A,W,0.30828369,
45465,200112150SAS,NBA,0,2002,12/15/2001,21,0,SAS,Spurs,100,1694.7559,1699.5352,60.145943,UTA,Jazz,80,1527.829,1523.0497,H,W,0.8229633,
45467,200112160LAL,NBA,1,2002,12/16/2001,25,0,GSW,Warriors,85,1334.3229,1333.2178,24.347475,LAL,Lakers,101,1728.8383,1729.9434,A,L,0.054854274,
45467,200112160LAL,NBA,0,2002,12/16/2001,21,0,LAL,Lakers,101,1728.8383,1729.9434,62.547958,GSW,Warriors,85,1334.3229,1333.2178,H,W,0.94514573,
45472,200112170PHI,NBA,1,2002,12/17/2001,22,0,BOS,Celtics,83,1551.7385,1539.2535,44.92902,PHI,Sixers,99,1482.9965,1495.4814,A,L,0.45513719,
45475,200112180CLE,NBA,0,2002,12/18/2001,24,0,CLE,Cavaliers,102,1400.2573,1406.2111,31.180063,CHI,Bulls,84,1288.8849,1282.9312,H,W,0.77149242,
45475,200112180CLE,NBA,1,2002,12/18/2001,23,0,CHI,Bulls,84,1288.8849,1282.9312,20.183342,CLE,Cavaliers,102,1400.2573,1406.2111,A,L,0.22850758,
45476,200112180DEN,NBA,1,2002,12/18/2001,22,0,SAS,Spurs,102,1699.5352,1704.653,60.563137,DEN,Nuggets,93,1447.9865,1442.8687,A,W,0.70524162,
45477,200112180HOU,NBA,0,2002,12/18/2001,26,0,HOU,Rockets,92,1428.3209,1418.5736,32.411366,POR,Trailblazers,101,1527.9434,1537.6907,H,L,0.50054336,
45479,200112180MIA,NBA,0,2002,12/18/2001,23,0,MIA,Heat,56,1405.3555,1380.5382,28.684427,UTA,Jazz,95,1523.0497,1547.8669,H,L,0.47455797,
45483,200112190BOS,NBA,1,2002,12/19/2001,25,0,CLE,Cavaliers,98,1406.2111,1403.5093,30.913363,BOS,Celtics,104,1539.2535,1541.9553,A,L,0.20726341,
45483,200112190BOS,NBA,0,2002,12/19/2001,23,0,BOS,Celtics,104,1539.2535,1541.9553,45.209629,CLE,Cavaliers,98,1406.2111,1403.5093,H,W,0.79273659,
45484,200112190GSW,NBA,0,2002,12/19/2001,26,0,GSW,Warriors,101,1333.2178,1349.7979,25.824305,DET,Pistons,88,1523.8387,1507.2587,H,W,0.37246504,
45489,200112190SAS,NBA,0,2002,12/19/2001,23,0,SAS,Spurs,97,1704.653,1709.0959,60.921124,POR,Trailblazers,79,1537.6907,1533.2477,H,W,0.82299298,
45493,200112200HOU,NBA,0,2002,12/20/2001,27,0,HOU,Rockets,101,1418.5736,1415.5508,32.108696,LAL,Lakers,107,1729.9434,1732.9662,H,L,0.22851029,
45493,200112200HOU,NBA,1,2002,12/20/2001,22,0,LAL,Lakers,107,1729.9434,1732.9662,62.776524,HOU,Rockets,101,1418.5736,1415.5508,A,W,0.77148974,
45495,200112200TOR,NBA,1,2002,12/20/2001,24,0,CHI,Bulls,91,1282.9312,1281.7113,20.08852,TOR,Raptors,96,1543.2262,1544.446,A,L,0.11164719,
45496,200112210BOS,NBA,0,2002,12/21/2001,24,0,BOS,Celtics,98,1541.9553,1547.0898,45.741791,UTA,Jazz,92,1541.092,1535.9575,H,W,0.64120907,
45497,200112210GSW,NBA,0,2002,12/21/2001,27,0,GSW,Warriors,108,1349.7979,1345.8119,25.464848,SEA,Thunder,111,1534.3906,1538.3766,H,L,0.38061112,
45499,200112210MEM,NBA,1,2002,12/21/2001,23,0,LAL,Lakers,108,1732.9662,1716.0718,61.475243,MEM,Grizzlies,114,1344.5052,1361.3997,A,L,0.84030706,
45500,200112210MIA,NBA,1,2002,12/21/2001,26,0,CLE,Cavaliers,86,1403.5093,1412.6448,31.818678,MIA,Heat,81,1380.5382,1371.4027,A,W,0.39092773,
45500,200112210MIA,NBA,0,2002,12/21/2001,24,0,MIA,Heat,81,1380.5382,1371.4027,27.818851,CLE,Cavaliers,86,1403.5093,1412.6448,H,L,0.60907227,
45505,200112210SAS,NBA,0,2002,12/21/2001,24,0,SAS,Spurs,109,1709.0959,1713.1965,61.248032,DEN,Nuggets,74,1442.8687,1438.7681,H,W,0.89169508,
45507,200112220CHI,NBA,0,2002,12/22/2001,25,0,CHI,Bulls,74,1281.7113,1275.3021,19.595284,MIN,Timberwolves,95,1599.5258,1605.9349,H,L,0.22203599,
45508,200112220CLE,NBA,0,2002,12/22/2001,27,0,CLE,Cavaliers,103,1412.6448,1404.1946,30.980927,IND,Pacers,109,1487.8882,1496.3384,H,L,0.5355674,
45510,200112220DEN,NBA,1,2002,12/22/2001,28,0,GSW,Warriors,105,1345.8119,1357.0641,26.486559,DEN,Nuggets,101,1438.7681,1427.5159,A,W,0.24773204,
45511,200112220HOU,NBA,0,2002,12/22/2001,28,0,HOU,Rockets,115,1415.5508,1424.2969,32.987095,MIL,Bucks,110,1578.7626,1570.0165,H,W,0.41002154,
45517,200112230BOS,NBA,0,2002,12/23/2001,25,0,BOS,Celtics,85,1547.0898,1548.944,45.933575,MEM,Grizzlies,80,1361.3997,1359.5455,H,W,0.83815515,
45519,200112230SAS,NBA,0,2002,12/23/2001,25,0,SAS,Spurs,91,1713.1965,1692.5264,59.566277,MIL,Bucks,101,1570.0165,1590.6866,H,L,0.80216116,
45520,200112230TOR,NBA,1,2002,12/23/2001,25,0,MIA,Heat,76,1371.4027,1369.0281,27.595945,TOR,Raptors,83,1544.446,1546.8207,A,L,0.17196512,
45521,200112250LAL,NBA,0,2002,12/25/2001,24,0,LAL,Lakers,88,1716.0718,1717.6749,61.601208,PHI,Sixers,82,1487.2609,1485.6577,H,W,0.86907309,
45524,200112260CLE,NBA,0,2002,12/26/2001,28,0,CLE,Cavaliers,89,1404.1946,1399.0131,30.471544,NJN,Nets,91,1484.8114,1489.9929,H,L,0.52786571,
45526,200112260GSW,NBA,0,2002,12/26/2001,29,0,GSW,Warriors,101,1357.0641,1379.8127,28.615234,LAL,Lakers,90,1717.6749,1694.9263,H,W,0.1823962,
45526,200112260GSW,NBA,1,2002,12/26/2001,25,0,LAL,Lakers,90,1717.6749,1694.9263,59.765839,GSW,Warriors,101,1357.0641,1379.8127,A,L,0.81760383,
45527,200112260HOU,NBA,0,2002,12/26/2001,29,0,HOU,Rockets,91,1424.2969,1417.5618,32.30994,PHO,Suns,97,1560.4911,1567.2262,H,L,0.44809994,
45529,200112260MEM,NBA,1,2002,12/26/2001,26,0,CHI,Bulls,85,1275.3021,1267.452,19.002569,MEM,Grizzlies,107,1359.5455,1367.3956,A,L,0.25719666,
45533,200112260SAS,NBA,0,2002,12/26/2001,26,0,SAS,Spurs,123,1692.5264,1682.7758,58.744099,DAL,Mavericks,126,1607.8843,1617.6349,H,L,0.74324155,
45534,200112260UTA,NBA,1,2002,12/26/2001,26,0,BOS,Celtics,86,1548.944,1540.8879,45.098816,UTA,Jazz,99,1552.0299,1560.0859,A,L,0.35585272,
45535,200112270ATL,NBA,1,2002,12/27/2001,26,0,MIA,Heat,96,1369.0281,1365.2925,27.247082,ATL,Hawks,100,1395.7729,1399.5085,A,L,0.32528204,
45536,200112270DAL,NBA,1,2002,12/27/2001,27,0,CHI,Bulls,74,1267.452,1266.0724,18.899704,DAL,Mavericks,89,1617.6349,1619.0145,A,L,0.069689989,
45539,200112270PHO,NBA,1,2002,12/27/2001,27,0,BOS,Celtics,82,1540.8879,1538.0286,44.801666,PHO,Suns,84,1567.2262,1570.0856,A,L,0.32579595,
45543,200112280CLE,NBA,0,2002,12/28/2001,29,0,CLE,Cavaliers,98,1399.0131,1407.8557,31.342848,NYK,Knicks,88,1457.3069,1448.4642,H,W,0.55973339,
45545,200112280GSW,NBA,0,2002,12/28/2001,30,0,GSW,Warriors,93,1379.8127,1369.3895,27.629818,HOU,Rockets,100,1417.5618,1427.985,H,L,0.58863986,
45545,200112280GSW,NBA,1,2002,12/28/2001,30,0,HOU,Rockets,100,1417.5618,1427.985,33.359859,GSW,Warriors,93,1379.8127,1369.3895,A,W,0.41136014,
45546,200112280LAL,NBA,0,2002,12/28/2001,26,0,LAL,Lakers,86,1694.9263,1683.4591,58.802311,TOR,Raptors,89,1537.7899,1549.2571,H,L,0.81460214,
45547,200112280MIA,NBA,0,2002,12/28/2001,27,0,MIA,Heat,86,1365.2925,1355.5609,26.348829,MEM,Grizzlies,91,1367.3956,1377.1272,H,L,0.63727111,
45550,200112290CHI,NBA,1,2002,12/29/2001,30,0,CLE,Cavaliers,80,1407.8557,1386.9253,29.296906,CHI,Bulls,103,1266.0724,1287.0028,A,L,0.55984282,
45550,200112290CHI,NBA,0,2002,12/29/2001,28,0,CHI,Bulls,103,1266.0724,1287.0028,20.502014,CLE,Cavaliers,80,1407.8557,1386.9253,H,W,0.44015718,
45552,200112290LAC,NBA,1,2002,12/29/2001,28,0,BOS,Celtics,105,1538.0286,1544.1002,45.432121,LAC,Clippers,103,1504.697,1498.6254,A,W,0.40521687,
45553,200112290MIL,NBA,1,2002,12/29/2001,27,0,SAS,Spurs,99,1682.7758,1677.6987,58.308868,MIL,Bucks,102,1608.2943,1613.3713,A,L,0.46334177,
45559,200112300DET,NBA,1,2002,12/30/2001,28,0,MIA,Heat,80,1355.5609,1352.5708,26.075981,DET,Pistons,86,1469.0513,1472.0414,A,L,0.22636539,
45560,200112300LAL,NBA,1,2002,12/30/2001,31,0,HOU,Rockets,90,1427.985,1424.6667,33.024418,LAL,Lakers,114,1683.4591,1686.7773,A,L,0.11442947,
45560,200112300LAL,NBA,0,2002,12/30/2001,27,0,LAL,Lakers,114,1683.4591,1686.7773,59.083714,HOU,Rockets,90,1427.985,1424.6667,H,W,0.88557053,
45561,200112300MEM,NBA,1,2002,12/30/2001,28,0,SAS,Spurs,83,1677.6987,1680.3109,58.533401,MEM,Grizzlies,79,1377.1272,1374.515,A,W,0.76034695,
45564,200112300SAC,NBA,1,2002,12/30/2001,29,0,BOS,Celtics,94,1544.1002,1538.3999,44.840279,SAC,Kings,109,1639.7706,1645.4709,A,L,0.24483174,
45565,200112310CHI,NBA,0,2002,12/31/2001,29,0,CHI,Bulls,90,1287.0028,1303.1595,21.799246,MIL,Bucks,83,1613.3713,1597.2146,H,W,0.21364677,
45566,200112310IND,NBA,1,2002,12/31/2001,29,0,MIA,Heat,89,1352.5708,1362.5681,26.994057,IND,Pacers,87,1513.9136,1503.9163,A,W,0.18176872,
45569,200201020BOS,NBA,0,2002,1/2/2002,30,0,BOS,Celtics,110,1538.3999,1546.1354,45.642986,ORL,Magic,94,1496.4406,1488.7051,H,W,0.69363821,
45570,200201020CHI,NBA,0,2002,1/2/2002,30,0,CHI,Bulls,97,1303.1595,1299.2574,21.481199,DAL,Mavericks,107,1622.0856,1625.9877,H,L,0.22093266,
45571,200201020CLE,NBA,1,2002,1/2/2002,31,0,GSW,Warriors,98,1369.3895,1361.0945,26.857695,CLE,Cavaliers,113,1386.9253,1395.2203,A,L,0.33702272,
45571,200201020CLE,NBA,0,2002,1/2/2002,31,0,CLE,Cavaliers,113,1386.9253,1395.2203,30.100874,GSW,Warriors,98,1369.3895,1361.0945,H,W,0.66297728,
45572,200201020DEN,NBA,1,2002,1/2/2002,28,0,LAL,Lakers,87,1686.7773,1688.7885,59.253242,DEN,Nuggets,86,1423.7629,1421.7518,A,W,0.7187736,
45578,200201020SAS,NBA,0,2002,1/2/2002,29,0,SAS,Spurs,97,1680.3109,1683.0175,58.764698,DET,Pistons,85,1472.0414,1469.3348,H,W,0.8550216,
45579,200201030CHH,NBA,1,2002,1/3/2002,32,0,GSW,Warriors,102,1361.0945,1356.806,26.462887,CHH,Pelicans,114,1483.8958,1488.1842,A,L,0.21711695,
45580,200201030HOU,NBA,0,2002,1/3/2002,32,0,HOU,Rockets,99,1424.6667,1428.5631,33.418411,DET,Pistons,97,1469.3348,1465.4385,H,W,0.57896256,
45582,200201040BOS,NBA,1,2002,1/4/2002,30,0,MIA,Heat,89,1362.5681,1401.6654,30.731867,BOS,Celtics,66,1546.1354,1507.0381,A,W,0.16350949,
45582,200201040BOS,NBA,0,2002,1/4/2002,31,0,BOS,Celtics,66,1546.1354,1507.0381,41.561821,MIA,Heat,89,1362.5681,1401.6654,H,L,0.83649051,
45584,200201040LAL,NBA,0,2002,1/4/2002,29,0,LAL,Lakers,118,1688.7885,1696.3901,59.887012,PHO,Suns,86,1545.8605,1538.2588,H,W,0.80193079,
45588,200201040SAS,NBA,0,2002,1/4/2002,30,0,SAS,Spurs,82,1683.0175,1660.76,56.822479,IND,Pacers,92,1503.9163,1526.1737,H,L,0.83294374,
45590,200201040TOR,NBA,1,2002,1/4/2002,32,0,CLE,Cavaliers,91,1395.2203,1391.9885,29.786526,TOR,Raptors,101,1550.005,1553.2368,A,L,0.18745106,
45591,200201040WAS,NBA,1,2002,1/4/2002,31,0,CHI,Bulls,83,1299.2574,1297.1229,21.308493,WAS,Wizards,89,1476.408,1478.5425,A,L,0.16862458,
45594,200201050CHI,NBA,0,2002,1/5/2002,32,0,CHI,Bulls,111,1297.1229,1294.8778,21.127813,UTA,Jazz,113,1574.1367,1576.3818,H,L,0.26522744,
45595,200201050DAL,NBA,1,2002,1/5/2002,31,0,SAS,Spurs,105,1660.76,1666.5891,57.339848,DAL,Mavericks,103,1614.7856,1608.9565,A,W,0.42287153,
45596,200201050DET,NBA,1,2002,1/5/2002,33,0,CLE,Cavaliers,91,1391.9885,1387.0813,29.311937,DET,Pistons,101,1465.4385,1470.3457,A,L,0.26924467,
45597,200201050HOU,NBA,0,2002,1/5/2002,33,0,HOU,Rockets,79,1428.5631,1423.6887,32.925755,IND,Pacers,81,1526.1737,1531.0481,H,L,0.50343859,
45599,200201050NYK,NBA,1,2002,1/5/2002,32,0,BOS,Celtics,90,1507.0381,1518.4304,42.755787,NYK,Knicks,81,1451.8921,1440.4998,A,W,0.43580616,
45600,200201050ORL,NBA,1,2002,1/5/2002,33,0,GSW,Warriors,109,1356.806,1353.691,26.178026,ORL,Magic,118,1506.4877,1509.6027,A,L,0.19196641,
45604,200201060MIA,NBA,0,2002,1/6/2002,31,0,MIA,Heat,92,1401.6654,1406.521,31.210716,GSW,Warriors,84,1353.691,1348.8354,H,W,0.70094645,
45604,200201060MIA,NBA,1,2002,1/6/2002,34,0,GSW,Warriors,84,1353.691,1348.8354,25.737265,MIA,Heat,92,1401.6654,1406.521,A,L,0.29905355,
45606,200201060TOR,NBA,1,2002,1/6/2002,30,0,LAL,Lakers,109,1696.3901,1710.2672,61.014839,TOR,Raptors,89,1553.2368,1539.3597,A,W,0.56178522,
45608,200201070CHI,NBA,0,2002,1/7/2002,33,0,CHI,Bulls,88,1294.8778,1289.1704,20.673027,SEA,Thunder,100,1560.8445,1566.5519,H,L,0.27780396,
45609,200201070CLE,NBA,0,2002,1/7/2002,34,0,CLE,Cavaliers,72,1387.0813,1367.5294,27.455723,POR,Trailblazers,98,1489.3726,1508.9244,H,L,0.49670267,
45611,200201070ORL,NBA,1,2002,1/7/2002,33,0,BOS,Celtics,87,1518.4304,1510.8005,41.956345,ORL,Magic,98,1509.6027,1517.2325,A,L,0.37172359,
45613,200201070SAS,NBA,0,2002,1/7/2002,32,0,SAS,Spurs,90,1666.5891,1668.9072,57.543903,NYK,Knicks,79,1440.4998,1438.1816,H,W,0.86728013,
45616,200201080DET,NBA,1,2002,1/8/2002,31,0,LAL,Lakers,121,1710.2672,1721.8832,61.929398,DET,Pistons,92,1466.0875,1454.4716,A,W,0.69634753,
45617,200201080GSW,NBA,0,2002,1/8/2002,35,0,GSW,Warriors,97,1348.8354,1340.5591,24.995377,MIL,Bucks,113,1576.3033,1584.5797,H,L,0.32436925,
45618,200201080HOU,NBA,0,2002,1/8/2002,34,0,HOU,Rockets,88,1423.6887,1427.1201,33.272324,NYK,Knicks,86,1438.1816,1434.7502,H,W,0.62062889,
45620,200201080NJN,NBA,1,2002,1/8/2002,32,0,MIA,Heat,95,1406.521,1402.3361,30.797831,NJN,Nets,104,1499.1395,1503.3245,A,L,0.24809444,
45623,200201090BOS,NBA,0,2002,1/9/2002,34,0,BOS,Celtics,90,1510.8005,1506.3435,41.488972,SAS,Spurs,93,1668.9072,1673.3643,H,L,0.4171488,
45623,200201090BOS,NBA,1,2002,1/9/2002,33,0,SAS,Spurs,93,1668.9072,1673.3643,57.933495,BOS,Celtics,90,1510.8005,1506.3435,A,W,0.58285117,
45625,200201090CHI,NBA,0,2002,1/9/2002,34,0,CHI,Bulls,73,1289.1704,1282.7905,20.172394,TOR,Raptors,85,1531.8866,1538.2665,H,L,0.30543676,
45626,200201090IND,NBA,1,2002,1/9/2002,32,0,LAL,Lakers,109,1721.8832,1732.8528,62.767982,IND,Pacers,90,1531.0481,1520.0785,A,W,0.627823,
45630,200201100DEN,NBA,1,2002,1/10/2002,35,0,CLE,Cavaliers,91,1367.5294,1363.649,27.094305,DEN,Nuggets,96,1409.0415,1412.9219,A,L,0.3069092,
45631,200201100MIA,NBA,0,2002,1/10/2002,33,0,MIA,Heat,85,1402.3361,1393.811,29.963623,POR,Trailblazers,92,1498.7179,1507.2429,H,L,0.50520676,
45634,200201100UTA,NBA,1,2002,1/10/2002,35,0,HOU,Rockets,79,1427.1201,1425.1656,33.07478,UTA,Jazz,83,1583.3405,1585.2949,A,L,0.18619549,
45635,200201110BOS,NBA,0,2002,1/11/2002,35,0,BOS,Celtics,104,1506.3435,1513.0955,42.196907,DET,Pistons,90,1454.4716,1447.7196,H,W,0.70562828,
45637,200201110IND,NBA,1,2002,1/11/2002,35,0,CHI,Bulls,90,1282.7905,1281.1279,20.04328,IND,Pacers,97,1520.0785,1521.7411,A,L,0.12547374,
45639,200201110MIN,NBA,1,2002,1/11/2002,33,0,LAL,Lakers,102,1732.8528,1717.9092,61.619572,MIN,Timberwolves,120,1637.9956,1652.9392,A,L,0.49259943,
45641,200201110PHI,NBA,1,2002,1/11/2002,34,0,SAS,Spurs,84,1673.3643,1656.2384,56.417027,PHI,Sixers,101,1528.8132,1545.9391,A,L,0.56376499,
45642,200201110SEA,NBA,1,2002,1/11/2002,36,0,CLE,Cavaliers,100,1363.649,1362.4691,26.984886,SEA,Thunder,102,1563.1346,1564.3146,A,L,0.1513595,
45644,200201120ATL,NBA,1,2002,1/12/2002,36,0,BOS,Celtics,115,1513.0955,1530.5265,44.020203,ATL,Hawks,91,1395.4481,1378.0171,A,W,0.52537477,
45645,200201120CHI,NBA,0,2002,1/12/2002,36,0,CHI,Bulls,106,1281.1279,1292.6915,20.952833,LAL,Lakers,104,1717.9092,1706.3456,H,W,0.12579419,
45645,200201120CHI,NBA,1,2002,1/12/2002,34,0,LAL,Lakers,104,1717.9092,1706.3456,60.699978,CHI,Bulls,106,1281.1279,1292.6915,A,L,0.87420583,
45648,200201120HOU,NBA,0,2002,1/12/2002,36,0,HOU,Rockets,98,1425.1656,1432.5088,33.818878,DEN,Nuggets,86,1412.9219,1405.5787,H,W,0.65613717,
45651,200201120PHO,NBA,1,2002,1/12/2002,34,0,MIA,Heat,74,1393.811,1384.5703,29.070396,PHO,Suns,108,1507.8192,1517.0599,A,L,0.22584379,
45654,200201130POR,NBA,1,2002,1/13/2002,37,0,CLE,Cavaliers,64,1362.4691,1355.4684,26.340363,POR,Trailblazers,96,1520.8716,1527.8723,A,L,0.18429965,
45657,200201140GSW,NBA,0,2002,1/14/2002,36,0,GSW,Warriors,79,1340.5591,1331.1704,24.168526,MIA,Heat,85,1384.5703,1393.959,H,L,0.57988399,
45657,200201140GSW,NBA,1,2002,1/14/2002,35,0,MIA,Heat,85,1384.5703,1393.959,29.97802,GSW,Warriors,79,1340.5591,1331.1704,A,W,0.42011601,
45658,200201140LAL,NBA,0,2002,1/14/2002,35,0,LAL,Lakers,120,1706.3456,1709.6127,60.962502,MEM,Grizzlies,81,1387.3138,1384.0468,H,W,0.91774839,
45659,200201140NJN,NBA,1,2002,1/14/2002,35,0,SAS,Spurs,97,1656.2384,1650.8287,55.927296,NJN,Nets,99,1524.4825,1529.8922,A,L,0.54557347,
45663,200201150CHI,NBA,0,2002,1/15/2002,37,0,CHI,Bulls,86,1292.6915,1286.1737,20.436853,CHH,Pelicans,94,1475.6948,1482.2126,H,L,0.38277048,
45667,200201150PHI,NBA,1,2002,1/15/2002,37,0,HOU,Rockets,106,1432.5088,1429.5177,33.515163,PHI,Sixers,112,1545.9391,1548.9302,A,L,0.22642595,
45668,200201150SAC,NBA,1,2002,1/15/2002,38,0,CLE,Cavaliers,102,1355.4684,1354.3733,26.240278,SAC,Kings,109,1665.1235,1666.2186,A,L,0.086418986,
45669,200201150WAS,NBA,1,2002,1/15/2002,36,0,SAS,Spurs,96,1650.8287,1655.9701,56.392857,WAS,Wizards,91,1471.9189,1466.7776,A,W,0.61164713,
